"title","date","prompt","date2","fulltext","url"
"Joachim Wundrak/Stefan Keuter: Afghanistan-Untersuchungsausschuss stellt Nicht-Verfolgung von Ortskräften fest",NA,"Berlin, 12. Mai 2023. In der Sitzung des Untersuchungsausschusses Afghanistan (UA) ist am Donnerstag erneut deutlich geworden, dass die während des Bundeswehreinsatzes in Afghanistan (2001-2021) für Deutschland arbeitenden Ortskräfte unter der erneuten Taliban-Herrschaft keinen Repressalien ausgesetzt sind. Dazu erklären der AfD-Abgeordnete Joachim Wundrak und der Obmann der AfD-Bundestagsfraktion im Untersuchungsausschuss Afghanistan, Stefan Keuter:","Berlin, 12. Mai 2023",",,Der von Ampelfraktionen und Union bewusst auf die Ortskräfte-Thematik zugeschnittene Untersuchungsausschuss Afghanistan fördert immer mehr Erkenntnisse zu Tage, die dem verfestigten Bild von den durch die Taliban an Leib und Leben bedrohten Ortskräften – mit dem die amtierende Bundesregierung die laufende Einwanderung von Afghanen nach Deutschland zu fördern und zu legitimieren sucht – zuwiderlaufen.Nachdem bereits Vertreter des Entwicklungshilfeministeriums und der Gesellschaft für Internationale Zusammenarbeit (GIZ) vor dem Ausschuss eine Verfolgung der für Deutschland arbeitenden Ortskräfte verneint hatten, antwortete am Donnerstag der im Verteidigungsministerium (BMVg) langjährig für das Ortskräfteverfahren zuständige Offizier auf unsere Frage, ob ihm ein Fall einer für Deutschland tätigen Ortskraft bekannt sei, die nach dem 2021 erfolgten Machtwechsel in Afghanistan durch die Taliban zu Schaden gekommen ist, mit einem klaren ,Nein‘.Zudem zeigte sich der BMVg-Vertreter sichtlich enttäuscht darüber, dass es der Bundesregierung nicht gelungen ist, während der militärischen Evakuierungsmission des Augusts 2021 einen Gutteil der ausreiseberechtigten Ortskräfte aus Afghanistan auszufliegen. Stattdessen hatte die Bundesregierung tausende Afghanen ohne Ortskräfte-Hintergrund, darunter auch Schwerkriminelle und zuvor aus Deutschland Abgeschobene, aus Kabul evakuiert.“","https://afdbundestag.de/joachim-wundrak-stefan-keuter-afghanistan-untersuchungsausschuss-stellt-nicht-verfolgung-von-ortskraeften-fest/"
"Beatrix von Storch: AfD-Fraktion wird auch weiterhin antiisraelisches Abstimmungsverhalten bekämpfen",NA,"Berlin, 12. Mai 2023. Im Rahmen der vereinbarten Debatte des Deutschen Bundestages zum 75. Jahrestag der Gründung des Staates Israel erklärte die stellvertretende Vorsitzende und Antisemitismusbeauftragte der AfD-Bundestagsfraktion, Beatrix von Storch:","Berlin, 12. Mai 2023","„Union und SPD sind fast immer mit dabei, Israel im UN-Menschenrechtsrat zu verurteilen. Als AfD-Fraktion haben wir die FDP unterstützt, dieses israelfeindliche Abstimmungsverhalten zu kritisieren. Und auch in Zukunft werden wir als AfD fraktionsübergreifend eine israelfreundliche Politik im Bundestag betreiben.“  ","https://afdbundestag.de/beatrix-von-storch-afd-fraktion-wird-auch-weiterhin-antiisraelisches-abstimmungsverhalten-bekaempfen/"
"Kay Gottschalk: Trotz massiver Steuerlast kaum finanzielle Mittel für die Probleme im eigenen Land",NA,"Berlin, 12. Mai 2023. Bundesfinanzminister Christian Lindner hat eine Haushaltslücke von rund 20 Milliarden Euro ausgemacht. Hierzu teilt der finanzpolitische Sprecher der AfD-Bundestagsfraktion, Kay Gottschalk, mit:","Berlin, 12. Mai 2023","„Eine seit Jahren verschwenderische Finanzpolitik trägt nun ihre Früchte. Der Mangel an finanziellen Mitteln im Haushalt, trotz überdimensional hoher Steuerlast, ist die direkte Folge. So ist Deutschland unter anderem nach wie vor mit Abstand größter Netto-Zahler der Europäischen Union, während für die Probleme im eigenen Land und für die deutschen Bürger unterm Strich nichts übrigbleibt. Dass sich allen voran Finanzminister Lindner nun beschwert, mutet wie ein schlechter Scherz an, denn die FDP-Fraktion hat in der Vergangenheit eine eher träge Opposition zur Merkel-Regierung dargestellt. Und es waren die große Koalition aus SPD und Union und die 16 Jahre Kanzlerschaft Angela Merkels, in denen Deutschlands Souveränität immer weiter abgebaut und an die Europäische Union stetig mehr Kompetenzen abgetreten wurden.Deutschland wird zudem immer unattraktiver für Spitzenverdiener und Unternehmer: Die weltfremde Klimaretter-Ideologie der Grünen lässt unsere Industrie abwandern und macht Deutschland zu einem Auswanderungsland gut ausgebildeter junger Menschen. Mit fatalen Folgen für die Entwicklung der Steuereinnahmen. Auch die desaströse Migrationspolitik trägt nicht zur Besserung der Lage bei. Die massenhafte Einwanderung ins deutsche Sozialsystem muss der deutschen Steuerzahler schultern, während unser Mittelstand mittlerweile im schnellen Laufschritt ausstirbt. Wir als AfD-Fraktion fordern eine finanzpolitische Kehrtwende, die deutsche Interessen wieder an erste Stelle stellt: Schluss mit einer Politik, die primär auf die Europäische Union ausgerichtet ist, Schluss mit verschwenderischen Ausgaben an andere Länder. Stattdessen muss Deutschland wieder attraktiv für Unternehmer werden und zu dem starken Wirtschaftsland werden, das wir einmal waren.“","https://afdbundestag.de/kay-gottschalk-trotz-massiver-steuerlast-kaum-finanzielle-mittel-fuer-die-probleme-im-eigenen-land/"
"AfD-Abgeordnete als OSZE-Wahlbeobachter bei Parlaments- und Präsidentschaftswahlen in der Türkei",NA,"Berlin, 12. Mai 2023. Die AfD-Bundestagsabgeordneten und Mitglieder in der OSZE-Parlamentarischen Versammlung Stefan Keuter (ordentliches Mitglied) und Malte Kaufmann (stellvertretendes Mitglied) nehmen an einer OSZE-Wahlbeobachtungsmission in der Türkei teil. Am 14. Mai 2023 finden in der Türkei Parlaments- und Präsidentschaftswahlen statt. Nach einem zweitägigen Länderbriefing in Ankara erfolgt die Weiterreise in das Beobachtungsgebiet in Van in Ostanatolien. Ihre Beobachtungen werden in den Abschlussbericht der OSZE einfließen.","Berlin, 12. Mai 2023. Die AfD-Bundestagsabgeordneten und Mitglieder in der OSZE-Parlamentarischen Versammlung Stefan Keuter (ordentliches Mitglied) und Malte Kaufmann (stellvertretendes Mitglied) nehmen an einer OSZE-Wahlbeobachtungsmission in der Türkei teil. Am 14. Mai 2023","Malte Kaufmann erklärt dazu:„Dass die OSZE mehr als einhundert parlamentarische Wahlbeobachter in die Türkei entsendet, spricht von der geostrategischen Bedeutung dieses Landes für Europa. Eine demokratisch verfasste Türkei mit freien und fairen Wahlen, Pressefreiheit und Schutz von Grundrechten ist Voraussetzung für gesellschaftliche und wirtschaftliche Prosperität im eigenen Land. Dies trägt zu einer Stabilisierung der gesamten Region bei. Ich freue mich sehr, als Mitglied der Wahlbeobachtungskommission der OSZE hierzu einen Beitrag leisten zu können.“Stefan Keuter teilt dazu mit:„Gerade in diesen Zeiten ist es wichtig, dass auch Parlamentarier der AfD-Fraktion an der Wahlbeobachtung teilnehmen. Diese Wahl findet auch in Deutschland große Beachtung. Ich werde das Wahlgeschehen und die dazugehörigen Prozesse intensiv beobachten und so meinen Beitrag zum Gelingen einer freien, geheimen und gleichen Wahl in der Türkei leisten.“","https://afdbundestag.de/afd-abgeordnete-als-osze-wahlbeobachter-bei-parlaments-und-praesidentschaftswahlen-in-der-tuerkei/"
"Thomas Ehrhorn: AfD-Fraktion fordert Stopp der von Brüssel geplanten Emissionsverschärfung","Berlin, 11. Mai 2023. ","Mit einem eigenen Antrag fordert die AfD-Fraktion im Deutschen Bundestag die Bundesregierung am heutigen Donnerstag auf, die geplante Änderung der Industrie-Emissions-Richtlinie (IED) in Brüssel zu stoppen. Dazu erklärt der AfD-Bundestagsabgeordnete Thomas Ehrhorn, Mitglied im Ausschuss für Umwelt, Naturschutz, Nukleare Sicherheit und Verbraucherschutz:",NA,"„Die von der EU geplante Änderung der IED-Richtlinie ist für unsere Industrie und Landwirtschaft mit unzumutbaren Kosten, Rechtsunsicherheit und bürokratischem Aufwand verbunden. Zudem steckt sie in einem unlösbaren Widerspruch zum Tierwohl fest. Rational besteht für die vorgesehene Emissionsverschärfung gerade in Deutschland keine Notwendigkeit. Wir haben hier bereits einen hohen Standard erreicht und es ist der Umwelt nicht gedient, wenn die Produktion in Weltgegenden abwandert, in denen weit schlechtere Bedingungen herrschen. Die AfD-Fraktion fordert deshalb, sich in Brüssel für einen sofortigen Stopp dieses IED-Monsters, das zu einer weiteren Deindustrialisierung und dem Fortschreiten des Höfesterbens in Deutschland führen wird, einzusetzen.Die CDU/CSU-Fraktion möchte hingegen mit ihrem wenig konkreten, widersprüchlichen Antrag die Betroffenen offenbar darüber täuschen, dass der Vorschlag zur unsäglichen Verschärfung der IED-Richtlinie von der EU-Kommission unter ihrer eigenen CDU-Präsidentin Ursula von der Leyen im Rahmen des ‚Green-Deal‘ stammt. Nur noch die AfD-Fraktion stellt sich diesem von Ideologie getriebenen sozialistisch-planwirtschaftlichen Transformationsprozess entgegen und setzt stattdessen auf ökonomische Vernunft, soziale Marktwirtschaft und Innovation.“","https://afdbundestag.de/thomas-ehrhorn-afd-fraktion-fordert-stopp-der-von-bruessel-geplanten-emissionsverschaerfung/"
"Thomas Seitz: Bundesjustizministerium hat keine Information über die konkrete Tätigkeit der dort beschäftigten Juristen",NA,"Berlin, 11 Mai 2023. Das Bundesjustizministerium beschäftigt aktuell 357 hochqualifizierte Juristen. Eine Kleine Anfrage der AfD-Fraktion hat nun ergeben, dass das Ministerium keine genaue Kenntnis darüber hat, mit welchen Aufgaben die Juristen dort jeweils konkret betraut sind beziehungsweise waren. Anlass für die Frage war, dass unter der Führung von Bundesjustizminister Buschmann (FDP) seit dem Beginn der Legislaturperiode im Herbst 2021 bis Anfang April 2023 erst 12 Gesetzentwürfe das Haus verlassen haben. In der vergangenen Legislaturperiode waren es im gleichen Zeitraum schon mehr als 30 Gesetzentwürfe. Die Zahl der beschäftigten Juristen ist hingegen nur geringfügig gesunken (BT-Drs. 20/6680). Der rechtspolitische Sprecher der AfD-Fraktion im Deutschen Bundestag, Thomas Seitz, teilt dazu mit:","Berlin, 11 Mai 2023. Das Bundesjustizministerium beschäftigt aktuell 357 hochqualifizierte Juristen. Eine Kleine Anfrage der AfD-Fraktion hat nun ergeben, dass das Ministerium keine genaue Kenntnis darüber hat, mit welchen Aufgaben die Juristen dort jeweils konkret betraut sind beziehungsweise waren. Anlass für die Frage war, dass unter der Führung von Bundesjustizminister Buschmann (FDP) seit dem Beginn der Legislaturperiode im Herbst 2021 bis Anfang April 2023","„Das Bundesjustizministerium kann nur bei drei Juristen sagen, mit welcher Aufgabe sie überwiegend beschäftigt sind. In allen anderen Fällen lautet die Antwort, dass keine Auskunft erteilt werden könne, weil der Einsatz der beschäftigten Juristen statistisch nicht erfasst werde oder aus anderen Gründen ‚nicht verlässlich ermittelbar‘ sei. Bei jährlichen Personalkosten von mehr als 50 Millionen Euro (2022) allein für die beamteten Beschäftigten im Bundesjustizministerium wirft diese Praxis Fragen auf. Ein Mittelständler, der aktuell von steigenden Strom- und Gaspreisen erdrückt wird, könnte sich das nicht leisten.“","https://afdbundestag.de/thomas-seitz-bundesjustizministerium-hat-keine-information-ueber-die-konkrete-taetigkeit-der-dort-beschaeftigten-juristen/"
"Kay Gottschalk: Inflationsrate in Deutschland ist nach wie vor zu hoch",NA,"Berlin, 11 Mai 2023. Laut Statistischem Bundesamt sei der Inflationshöhepunkt in Deutschland überschritten. Die Teuerung der Verbraucherpreise schwächte im April den zweiten Monat in Folge ab – bleiben aber weiterhin auf hohem Niveau. Im März hatte die Inflationsrate mit 7,4 Prozent erstmals seit August 2022 wieder die 8 Prozent Marke unterschritten. Hierzu erklärt der finanzpolitische Sprecher der AfD-Bundestagsfraktion, Kay Gottschalk:","Berlin, 11 Mai 2023. Laut Statistischem Bundesamt sei der Inflationshöhepunkt in Deutschland überschritten. Die Teuerung der Verbraucherpreise schwächte im April den zweiten Monat in Folge ab – bleiben aber weiterhin auf hohem Niveau. Im März hatte die Inflationsrate mit 7,4 Prozent erstmals seit August 2022","„Die aktuelle Entwicklung macht Hoffnung und dürfte eine kleine Erleichterung für viele Bürger in Deutschland sein. Jedoch darf auch nach dieser erfreulichen Nachricht keinesfalls vergessen werden, dass die EZB die eigentliche Aufgabe hat, die Inflationsrate mittelfristig bei 2 Prozent oder darunter zu halten. Davon sind wir aktuell auch mit einer sinkenden Inflationsrate von 7,4 Prozent weit entfernt. Durch eine Weiterführung der desaströsen Geldpolitik der EZB werden wir es vorerst auch weiter bleiben – zum Nachteil aller Bürger in diesem Land. Auch durch eine ständige Wiederholung der Behauptung, die Inflation wäre eine direkte Folge des Krieges in der Ukraine und die EZB wäre für diese überhaupt nicht verantwortlich, kommen wir dem Ziel nicht näher.Die Inflationsrate stieg bereits lange vor dem Ukraine-Krieg an und ist eine direkte Folge der verantwortungslosen Geldpolitik der EZB, welche durch die Finanzierung der südeuropäischen Staaten den bedrohlichen Anstieg dieser losgetreten hat. Als positives Gegenbeispiel ist hier etwa die USA zu nennen, da die Federal National Reserve Bank schon früh zu Beginn des Jahres 2022 dagegen gesteuert hat und die Inflationsrate dort laut Medienberichten aktuell auf 4,9 Prozent gesunken ist. Die AfD-Bundestagsfraktion fordert seit ihrem Bestehen von der EZB, dass sich diese endlich auf ihre Kernaufgabe zurückbesinnt und für stabile Preise innerhalb der Währungsunion sorgt – und nicht unseren Wohlstand durch sogenannte Nothilfekredite weiter aufs Spiel setzt.“","https://afdbundestag.de/kay-gottschalk-inflationsrate-in-deutschland-ist-nach-wie-vor-zu-hoch/"
"Peter Felser: Forschung zur Verbreitung von multiresistenten Bakterien verstärkt in den Fokus rücken","berlin, 11. Mai 2023. ",NA,NA,"„Gesunde und sichere Lebensmittel sind uns als AfD-Fraktion ganz besonders wichtig. Der neue Hühnerfleisch-Skandal macht jedoch deutlich, dass die Lebensmittelkette noch stärker in den Fokus der Forschung zur Verbreitung von multiresistenten Bakterien rücken muss, als das bisher der Fall war. Es kann doch nicht sein, dass wir immer noch keine Erkenntnisse darüber haben, wie hoch die Übertragungswahrscheinlichkeit von Bakterien über kontaminierte Lebensmittel auf den Menschen ist und welche medizinische Bedeutung das überhaupt hat. Zum Schutz der deutschen Verbraucher muss die Bundesregierung deshalb jetzt dringend entsprechende Forschungsprojekte stärker fördern.“","https://afdbundestag.de/peter-felser-forschung-zur-verbreitung-von-multiresistenten-bakterien-verstaerkt-in-den-fokus-ruecken/"
"Gottfried Curio: Zustrom von Migranten in die überforderten Kommunen muss sofort reduziert werden","Berlin, 11. Mai 2023. ","Zu den Ergebnissen des Flüchtlingsgipfels erklärt der innenpolitische Sprecher der AfD-Bundestagsfraktion, Gottfried Curio:",NA,"„Die auf dem Gipfel vereinbarten Maßnahmen sind bestenfalls Trippelschritte und angesichts der dramatischen Lage völlig unzureichend. Neben der Wiederholung längst vereinbarter Maßnahmen (Migrationsabkommen) und der Verschiebung auf künftige Arbeitsgruppen und Gipfel bleibt kaum etwas Greifbares. Die vereinbarten stationären Grenzkontrollen etwa sind ohne Zurückweisungen bei illegalem Grenzübertritt eine reine Alibimaßnahme. Was die explodierenden Kosten angeht, so ist es aus Sicht des Bürgers einerlei, ob diese auf der Ebene des Bundes oder der Länder anfallen, da es letztlich immer er ist, der diese mit seinen Steuern finanzieren muss. Abgesehen davon lässt sich der Mangel an Wohnraum und an Personal für Kitas und Schulen ohnedies nicht kurzfristig durch mehr Geld beheben.Nötig ist ein entschlossenes Umsteuern, das den Zustrom in die längst überforderten Kommunen sofort reduziert. Hierzu gehören, solange der Schutz der europäischen Außengrenzen lückenhaft ist, wirksame nationale Grenzschutzmaßnahmen wie insbesondere die Zurückweisung von illegal Einreisenden ohne Dokumente. Damit die Herkunftsländer endlich ihre ausreisepflichtigen Staatsbürger zurücknehmen, müssen die Visaerteilung, die Entwicklungshilfe und die Handelspolitik konzertiert als Hebel genutzt werden. Als sichere Herkunftsländer sind zudem regelhaft alle Staaten einzustufen, bei denen die Schutzquote des Vorjahres unter 15 Prozent liegt. Die einzige Fraktion, die bereit ist, die nötigen Maßnahmen auch tatsächlich zu ergreifen, ist und bleibt die AfD-Fraktion.“","https://afdbundestag.de/gottfried-curio-zustrom-von-migranten-in-die-ueberforderten-kommunen-muss-sofort-reduziert-werden/"
"Beatrix von Storch: Erdogans Wahlkampf importiert türkische Probleme nach Deutschland",NA,"Berlin, 11 Mai 2023. Unter den 1,5 Millionen Wählern mit türkischem Pass in Deutschland zeichnet sich eine hohe Beteiligung an den türkischen Parlament- und Präsidentenwahlen ab. Die Mehrheit stimmt auch bei dieser Wahl für Erdogan.","Berlin, 11 Mai 2023","Beatrix von Storch, stellvertretende Vorsitzende der AfD-Bundestagsfraktion, erklärt:„Wenn türkische Passbesitzer in Deutschland wählen, bringt der türkische Islamist Erdogan die innertürkischen Auseinandersetzungen zu uns und stärkt weiter die Islamisierung und Desintegration der Türken in Deutschland. Und wenn CDU-NRW-Innenminister Reul vor verbotener Einflussnahme warnt und darauf verweist, die Erdogan-Regierung versuche, auf Wahlberechtigte in Deutschland Druck auszuüben, ist das die Kapitulation des demokratischen Rechtsstaats vor dem Despoten vom Bosporus. Als AfD-Bundestagsfraktion werden wir uns dafür mit aller Kraft einsetzen, dass Wahlkämpfe und Wahlen anderer Länder nicht auf deutschem Boden stattfinden. Wer in Deutschland für islamistische Parteien Wahlkampf führt, muss sein Aufenthaltsrecht verlieren.“","https://afdbundestag.de/beatrix-von-storch-erdogans-wahlkampf-importiert-tuerkische-probleme-nach-deutschland/"
